Frequency	Real part	Imaginary part
30,023100	-290,727749	-114,129524
30,023200	-290,542220	-112,185051
30,023300	-290,707846	-110,443313
30,023400	-291,241371	-108,812188
30,023500	-292,142239	-107,199218
30,023600	-293,392845	-105,514558
30,023700	-294,959275	-103,673826
30,023800	-296,792502	-101,600799
30,023900	-298,830002	-99,229875
30,024000	-300,997765	-96,508234
30,024100	-303,212627	-93,397642
30,024200	-305,384869	-89,875853
30,024300	-307,421024	-85,937562
30,024400	-309,226801	-81,594890
30,024500	-310,710058	-76,877379
30,024600	-311,783745	-71,831509
30,024700	-312,368737	-66,519725
30,024800	-312,396480	-61,019026
30,024900	-311,811381	-55,419120
30,025000	-310,572881	-49,820223
30,025100	-308,657143	-44,330527
30,025200	-306,058329	-39,063429
30,025300	-302,789405	-34,134563
30,025400	-298,882473	-29,658743
30,025500	-294,388606	-25,746865
30,025600	-289,377184	-22,502863
30,025700	-283,934759	-20,020802
30,025800	-278,163460	-18,382161
30,025900	-272,178987	-17,653406
30,026000	-266,108228	-17,883884
30,026100	-260,086577	-19,104120
30,026200	-254,254996	-21,324545
30,026300	-248,756907	-24,534689
30,026400	-243,734992	-28,702874
30,026500	-239,327958	-33,776400
30,026600	-235,667377	-39,682235
30,026700	-232,874655	-46,328177
30,026800	-231,058204	-53,604484
30,026900	-230,310907	-61,385914
30,027000	-230,707906	-69,534128
30,027100	-232,304795	-77,900415
30,027200	-235,136240	-86,328650
30,027300	-239,215064	-94,658434
30,027400	-244,531830	-102,728332
30,027500	-251,054903	-110,379134
30,027600	-258,731018	-117,457059
30,027700	-267,486318	-123,816835
30,027800	-277,227837	-129,324575
30,027900	-287,845399	-133,860388
30,028000	-299,213876	-137,320668
30,028100	-311,195759	-139,620004
30,028200	-323,643963	-140,692674
30,028300	-336,404818	-140,493692
30,028400	-349,321156	-138,999399
30,028500	-362,235439	-136,207567
30,028600	-374,992832	-132,137041
30,028700	-387,444174	-126,826932
30,028800	-399,448766	-120,335375
30,028900	-410,876910	-112,737898
30,029000	-421,612161	-104,125448
30,029100	-431,553225	-94,602120
30,029200	-440,615484	-84,282652
30,029300	-448,732102	-73,289749
30,029400	-455,854711	-61,751305
30,029500	-461,953657	-49,797585
30,029600	-467,017824	-37,558441
30,029700	-471,054035	-25,160621
30,029800	-474,086067	-12,725239
30,029900	-476,153308	-0,365457
30,030000	-432,831002	142,885289
30,030100	-429,610777	154,956708
30,030200	-425,439631	166,310060
30,030300	-420,460057	176,856757
30,030400	-414,822313	186,532955
30,030500	-408,680395	195,300050
30,030600	-402,188022	203,144542
30,030700	-395,494736	210,077276
30,030800	-388,742211	216,132086
30,030900	-382,060866	221,363909
30,031000	-375,566844	225,846396
30,031100	-369,359442	229,669122
30,031200	-363,519044	232,934445
30,031300	-358,105583	235,754120
30,031400	-353,157592	238,245749
30,031500	-348,691819	240,529162
30,031600	-344,703434	242,722821
30,031700	-341,166800	244,940343
30,031800	-338,036768	247,287219
30,031900	-335,250474	249,857822
30,032000	-332,729561	252,732751
30,032100	-330,382777	255,976604
30,032200	-328,108863	259,636201
30,032300	-325,799666	263,739306
30,032400	-323,343383	268,293867
30,032500	-320,627850	273,287790
30,032600	-317,543807	278,689228
30,032700	-313,988038	284,447388
30,032800	-309,866322	290,493806
30,032900	-305,096124	296,744060
30,033000	-299,608961	303,099871
30,033100	-293,352382	309,451521
30,033200	-286,291547	315,680535
30,033300	-278,410343	321,662551
30,033400	-269,712040	327,270290
30,033500	-260,219479	332,376583
30,033600	-249,974784	336,857338
30,033700	-239,038637	340,594422
30,033800	-227,489129	343,478350
30,033900	-215,420225	345,410749
30,034000	-202,939903	346,306536
30,034100	-190,168003	346,095760
30,034200	-177,233858	344,725087
30,034300	-164,273759	342,158891
30,034400	-151,428327	338,379947
30,034500	-138,839849	333,389724
30,034600	-126,649642	327,208273
30,034700	-114,995506	319,873744
30,034800	-104,009321	311,441547
30,034900	-93,814833	301,983190
30,035000	-84,525670	291,584843
30,035100	-76,243629	280,345658
30,035200	-69,057254	268,375914
30,035300	-63,040718	255,795013
30,035400	-58,253025	242,729402
30,035500	-54,737528	229,310459
30,035600	-52,521756	215,672387
30,035700	-51,617526	201,950181
30,035800	-52,021330	188,277683
30,035900	-53,714966	174,785776
30,036000	-56,666371	161,600751
30,036100	-60,830629	148,842845
30,036200	-66,151124	136,624998
30,036300	-72,560778	125,051807
30,036400	-79,983363	114,218700
30,036500	-88,334831	104,211316
30,036600	-97,524643	95,105082
30,036700	-107,457055	86,964972
30,036800	-118,032353	79,845429
30,036900	-129,148003	73,790429
30,037000	-140,699709	68,833656
30,037100	-152,582367	64,998775
30,037200	-164,690919	62,299762
30,037300	-176,921093	60,741280
30,037400	-189,170059	60,319074
30,037500	-201,336987	61,020362
30,037600	-213,323539	62,824216
30,037700	-225,034301	65,701910
30,037800	-236,377175	69,617240
30,037900	-247,263759	74,526804
30,038000	-257,609712	80,380248
30,038100	-267,335142	87,120492
30,038200	-276,365018	94,683929
30,038300	-284,629621	103,000633
30,038400	-292,065046	111,994572
30,038500	-298,613741	121,583861
30,038600	-304,225112	131,681064
30,038700	-308,856149	142,193570
30,038800	-312,472101	153,024059
30,038900	-315,047149	164,071070
30,039000	-316,565091	175,229695
30,039100	-317,019984	186,392401
30,039200	-316,416742	197,449981
