Frequency	Real part	Imaginary part
30,467700	1091,170653	21288,801236
30,467800	987,752401	21222,177341
30,467900	881,285614	21168,971690
30,468000	773,386122	21129,183603
30,468100	665,654879	21102,614920
30,468200	559,653292	21088,871624
30,468300	456,878576	21087,368607
30,468400	358,739544	21097,337612
30,468500	266,533257	21117,838336
30,468600	181,422944	21147,772604
30,468700	104,417623	21185,901494
30,468800	36,353820	21230,865205
30,468900	-22,120233	21281,205422
30,469000	-70,557555	21335,389876
30,469100	-108,722220	21391,838730
30,469200	-136,595737	21448,952391
30,469300	-154,379785	21505,140303
30,469400	-162,495135	21558,850227
30,469500	-161,576689	21608,597512
30,469600	-152,464583	21652,993818
30,469700	-136,191424	21690,774761
30,469800	-113,965774	21720,825954
30,469900	-87,152087	21742,206910
30,470000	-57,247363	21754,172321
30,470100	-25,854867	21756,190257
30,470200	5,344668	21747,956861
30,470300	34,623906	21729,407180
30,470400	60,241288	21700,721853
30,470500	80,474387	21662,329408
30,470600	93,653622	21614,904050
30,470700	98,195709	21559,358866
30,470800	92,636225	21496,834475
30,470900	75,660646	21428,683255
30,471000	46,133250	21356,449335
30,471100	3,123299	21281,844667
30,471200	-54,072042	21206,721543
30,471300	-125,908547	21133,042011
30,471400	-212,579946	21062,844731
30,471500	-314,007471	20998,209830
30,471600	-429,834197	20941,222419
30,471700	-559,424361	20893,935413
30,471800	-701,867721	20858,332369
30,471900	-855,988950	20836,291030
30,472000	-1020,361939	20829,548283
30,472100	-1193,328793	20839,667194
30,472200	-1373,023197	20868,006777
30,472300	-1557,397762	20915,695079
30,472400	-1744,254847	20983,606111
30,472500	-1931,280307	21072,341104
30,472600	-2116,079550	21182,214432
30,472700	-2296,215210	21313,244519
30,472800	-2469,245759	21465,149890
30,472900	-2632,764306	21637,350456
30,473000	-2784,436870	21828,974016
30,473100	-2922,039388	22038,867837
30,473200	-3043,492786	22265,615080
30,473300	-3146,895434	22507,555758
30,473400	-3230,552405	22762,811788
30,473500	-3293,000999	23029,315652
30,473600	-3333,032081	23304,842086
30,473700	-3349,706863	23587,042172
30,473800	-3342,368880	23873,479167
30,473900	-3310,650968	24161,665355
30,474000	-3254,477209	24449,099219
30,474100	-3174,059864	24733,302215
30,474200	-3069,891449	25011,854459
30,474300	-2942,732197	25282,428653
30,474400	-2793,593245	25542,821656
30,474500	-2623,715954	25790,983127
30,474600	-2434,547870	26025,040774
30,474700	-2227,715862	26243,321800
30,474800	-2004,997056	26444,370232
30,474900	-1768,288175	26626,959936
30,475000	-1519,573962	26790,103171
30,475100	-1260,895317	26933,054694
30,475200	-994,317804	27055,311471
30,475300	-721,901128	27156,608173
