Frequency	Real part	Imaginary part
30,519200	-388,312401	31978,533392
30,519400	-496,440238	31954,318519
30,519600	-621,133398	31954,292636
30,519800	-756,776364	31981,492195
30,520000	-897,384222	32037,557690
30,520200	-1036,959845	32122,758261
30,520400	-1169,809587	32236,106835
30,520600	-1290,795617	32375,544599
30,520800	-1395,511663	32538,168830
30,521000	-1480,378385	32720,476585
30,521200	-1542,663671	32918,598354
30,521400	-1580,440922	33128,500255
30,521600	-1592,503994	33346,139978
30,521800	-1578,260310	33567,569593
30,522000	-1537,623601	33788,986484
30,522200	-1470,924836	34006,741100
30,522400	-1378,854706	34217,315939
30,522600	-1262,444250	34417,293612
30,522800	-1123,082751	34603,332537
30,523000	-962,564922	34772,166799
30,523200	-783,153578	34920,642213
30,523400	-587,640151	35045,794391
30,523600	-379,384179	35144,967286
30,523800	-162,314373	35215,963424
30,524000	59,122063	35257,210657
30,524200	280,068991	35267,925728
30,524400	495,429396	35248,252827
30,524600	700,083570	35199,356016
30,524800	889,141685	35123,447914
30,525000	1058,209178	35023,742985
30,525200	1203,639799	34904,331587
30,525400	1322,750521	34769,979650
30,525600	1413,974843	34625,867497
30,525800	1476,936221	34477,288838
30,526000	1512,430958	34329,336390
30,526200	1522,318995	34186,603287
30,526400	1509,330734	34052,928893
30,526600	1476,807111	33931,213955
30,526800	1428,397662	33823,323349
30,527000	1367,746254	33730,085872
30,527200	1298,196020	33651,390403
30,527400	1222,543354	33586,367452
30,527600	1142,865907	33533,635873
30,527800	1060,441673	33491,587277
30,528000	975,766441	33458,676388
30,528200	888,666044	33433,684783
30,528400	798,489300	33415,928207
30,528600	704,358380	33405,383877
30,528800	605,446689	33402,723034
30,529000	501,250959	33409,244722
30,529200	391,824612	33426,718055
30,529400	277,943496	33457,150845
30,529600	161,182519	33502,511225
30,529800	43,891669	33564,434791
30,530000	-70,928661	33643,952026
30,530200	-179,841474	33741,269140
30,530400	-279,254008	33855,630000
30,530600	-365,735278	33985,278160
30,530800	-436,335069	34127,526944
30,531000	-488,868084	34278,933425
30,531200	-522,129966	34435,560211
30,531400	-536,018815	34593,298599
30,531600	-531,545754	34748,219044
30,531800	-510,730174	34896,910975
30,532000	-476,388046	35036,774185
30,532200	-431,833849	35166,228482
30,532400	-380,526743	35284,816541
30,532600	-325,698590	35393,186072
30,532800	-270,004306	35492,950455
30,533000	-215,233614	35586,440296
30,533200	-162,117421	35676,370661
30,533400	-110,252540	35765,458575
30,533600	-58,156126	35856,031583
30,533800	-3,447395	35949,670171
30,534000	56,859628	36046,924164
30,534200	125,980907	36147,136210
30,534400	206,942814	36248,394794
30,534600	302,161814	36347,625891
30,534800	413,068113	36440,817976
30,535000	539,814290	36523,360900
30,535200	681,101855	36590,466933
30,535400	834,147103	36637,633121
30,535600	994,793619	36661,099170
30,535800	1157,763923	36658,254837
30,536000	1317,028523	36627,955325
30,536200	1466,258559	36570,712034
30,536400	1599,319581	36488,738214
30,536600	1710,759679	36385,843462
30,536800	1796,245639	36267,185921
30,537000	1852,905972	36138,905105
30,537200	1879,548986	36007,669873
30,537400	1876,736571	35880,184137
30,537600	1846,708667	35762,696504
30,537800	1793,168043	35660,558987
30,538000	1720,948466	35577,874275
30,538200	1635,600174	35517,261477
30,538400	1542,933772	35479,757914
30,538600	1448,566480	35464,860596
30,538800	1357,512914	35470,697180
30,539000	1273,856573	35494,303723
30,539200	1200,528609	35531,976874
30,539400	1139,208491	35579,662118
30,539600	1090,348052	35633,337897
30,539800	1053,307684	35689,357978
30,540000	1026,582407	35744,720825
30,540200	1008,087379	35797,244230
30,540400	995,467863	35845,634905
30,540600	986,398229	35889,454760
30,540800	978,837988	35928,996881
30,541000	971,219763	35965,093553
30,541200	962,553518	35998,884988
30,541400	952,442129	36031,580165
30,541600	941,014229	36064,240167
30,541800	928,789957	36097,609792
30,542000	916,502580	36132,015786
30,542200	904,903285	36167,340647
30,542400	894,577231	36203,070845
30,542600	885,796199	36238,408682
